state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,scheme_type_name,tubewell_type,scheme_owner_name,location_particulars,total_owners_holding,scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_depth,scheme_diameter,scheme_bore_depth,nearest_scheme_distance,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name1,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,culturable_command_area,ref_selection_id_located_in_major_medium_scheme_name,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_scheme_functioning_name,ref_selection_under_utilisation_name,ref_reason_for_under_utilisation_name,ref_sub_scheme_type_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,ref_scheme_type_dugwell_name,ref_scheme_type_tubewell_name
KERALA,PALAKKAD,KOLLENGODE,VADAVANNUR,9,Tube well,Deep Tube well,Owned by individual farmer,MADATHARA,6.07,OBC,Male,Up to 2013-2014,100,200,NA,50,100000,25000,0,Own savings,NA,7500,5000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,7.5,50,30,0,0,5,4,NA,NA,12.14,Yes,6.07,6.07,0,0,12.14,6.07,6.07,0,0,12.14,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,KOLLENGODE,VADAVANNUR,10,Tube well,Deep Tube well,Owned by individual farmer,KOOTTAMPAKKU,4.04,OBC,Male,Up to 2013-2014,100,150,NA,100,100000,25000,4000,Own savings,NA,5000,2500,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,7.5,50,40,0,0,6,4,NA,NA,8.08,Yes,4.04,4.04,0,0,8.08,4.04,4.04,0,0,8.08,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KASARGOD,KANHANGAD,PULLUR-PERIYA,1,Tube well,Deep Tube well,Owned by individual farmer,Kallolot,0.445,OBC,Male,Up to 2013-2014,106,150,NA,50,52000,20000,5000,Others,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,0,120,0,NA,NA,3,NA,0.4,Yes,0,0,0.4,0,0.4,0,0,0.4,0,0.4,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KASARGOD,KANHANGAD,PULLUR-PERIYA,2,Tube well,Deep Tube well,Owned by individual farmer,0.23,3,Scheduled-caste,Male,Up to 2013-2014,76,150,NA,60,50000,10000,4000,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,180,0,NA,NA,4,NA,0.23,Yes,0,0,0.23,0,0.23,0,0,0.23,0,0.23,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KASARGOD,KANHANGAD,PULLUR-PERIYA,3,Tube well,Deep Tube well,Owned by individual farmer,Kalliot,0.809,OBC,Male,Up to 2013-2014,76,150,NA,50,50000,10000,5000,Own savings,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,5,0,0,180,0,NA,NA,4,NA,0.5,Yes,0,0,0.5,0,0.5,0,0,0.5,0,0.5,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,ARICODE,KAVANNUR,32,Tube well,Deep Tube well,Owned by individual farmer,0.809,3,Scheduled-caste,Male,Up to 2013-2014,91.5,110,NA,75,325000,15000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler, Centrifugal Pump,Electric,5,0,0,210,0,NA,NA,2,NA,0.71,Yes,0,0,0.71,0,0.71,0,0,0.71,0,0.71,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,ERNAKULAM,KOTHAMANGALAM MUNI,KOTHAMANGALAM MUNI,23,Tube well,Deep Tube well,Owned by individual farmer,WARD XV,0.364,Others,Male,Up to 2013-2014,100,3,NA,228,42000,22000,4000,Own savings,Others,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5,0,30,128,28,NA,3,4,3,0.39,No,0,0.16,0.16,0.08,0.4,0,0.16,0.16,0.08,0.4,NA,No,NA,NA,PVIP,Water available but not adequate for irrigation,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,PANJAL,75,Tube well,Deep Tube well,Owned by individual farmer,KLLIMANGALAM,0.89,Others,Male,Up to 2013-2014,85,150,NA,65,25000,19000,2500,Own savings,Money lender,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,200,112,NA,NA,2,1,0.89,Yes,0,0,0.72,0.17,0.89,0,0,0.72,0.17,0.89,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,THRISSUR,PAZHAYANNUR,PANJAL,153,Tube well,Deep Tube well,Govt. Owned,PANJAL,NA,NA,NA,Up to 2013-2014,93,155,NA,60,25000,26700,1800,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,0,0,185,120,NA,NA,2,1,0.25,Yes,0,0,0.21,0.04,0.25,0,0,0.21,0.04,0.25,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KOLLAM,CHAVARA,PANMANA,24,Tube well,Deep Tube well,Owned by individual farmer,CHAVARA,0.24,Others,Male,During 2016-2017,80,1.5,NA,30,150000,10000,0,Own savings,Government fund,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Turbine/Jet pump,Electric,5,60,60,50,45,1,1,1,1,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,Yes,NA,Deep Tube well
KERALA,PALAKKAD,MANNARKKAD,KARIMBA,46,Tube well,Deep Tube well,Owned by individual farmer,KARIMBA,0.607,OBC,Male,Up to 2013-2014,90,9,NA,90,7000,22000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,0,90,0,NA,NA,2,NA,0.6,Yes,0,0,0.6,0,0.6,0,0,0.6,0,0.6,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,MANNARKKAD,KARIMBA,50,Tube well,Deep Tube well,Owned by individual farmer,KARIMBA,1.09,Others,Male,During 2014-2015,90,180,NA,90,80000,0,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,0,0,90,0,NA,NA,2,NA,1,Yes,0,0,1,0,1,0,0,1,0,1,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,PATTAMBI,MUTHUTHALA,66,Tube well,Deep Tube well,Panchayat Owned,MUTHUTHALA,NA,NA,NA,Up to 2013-2014,75,100,NA,50,20000,4000,2000,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,40,0,0,0,2,NA,NA,NA,1.13,Yes,0.26,0.26,0.35,0.26,1.13,0.26,0.26,0.35,0.26,1.13,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,PATTAMBI,MUTHUTHALA,67,Tube well,Deep Tube well,Panchayat Owned,MUTHUTHALA,NA,NA,NA,Up to 2013-2014,75,100,NA,50,20000,4000,2000,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,40,0,0,0,2,NA,NA,NA,1.13,Yes,0.26,0.26,0.35,0.26,1.13,0.26,0.26,0.35,0.26,1.13,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,PATTAMBI,MUTHUTHALA,68,Tube well,Deep Tube well,Panchayat Owned,MUTHUTHALA,NA,NA,NA,Up to 2013-2014,75,100,NA,50,20000,4000,2000,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,40,0,0,0,2,NA,NA,NA,1.13,Yes,0.26,0.26,0.35,0.26,1.13,0.26,0.26,0.35,0.26,1.13,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,PATTAMBI,MUTHUTHALA,72,Tube well,Deep Tube well,Panchayat Owned,MUTHUTHALA,NA,NA,NA,Up to 2013-2014,75,100,NA,50,20000,4000,2000,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,40,0,0,0,2,NA,NA,NA,1.13,Yes,0.26,0.26,0.35,0.26,1.13,0.26,0.26,0.35,0.26,1.13,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,PALAKKAD,PATTAMBI,MUTHUTHALA,73,Tube well,Deep Tube well,Panchayat Owned,MUTHUTHALA,NA,NA,NA,Up to 2013-2014,75,100,NA,50,20000,4000,2000,NA,NA,0,2000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,40,0,0,0,2,NA,NA,NA,1.13,Yes,0.26,0.26,0.35,0.26,1.13,0.26,0.26,0.35,0.26,1.13,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,28,Tube well,Deep Tube well,Owned by individual farmer,PARATHODE,0.81,Others,Male,During 2016-2017,228,133.3,NA,50,80000,175000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,6,NA,0.79,Yes,0,0,0.79,0,0.79,0,0,0.79,0,0.79,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,33,Tube well,Deep Tube well,Owned by Group of farmers,NEDUMPARA ESTATE,NA,NA,NA,Up to 2013-2014,182.88,158.2,NA,500,42000,40000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,10,0,0,120,0,NA,NA,7,NA,4.05,Yes,0,0,4.05,0,4.05,0,0,4.05,0,4.05,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,45,Tube well,Deep Tube well,Owned by individual farmer,MAVADY,2.073,Others,Male,During 2015-2016,103.63,158.7,NA,80,60000,100000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,5,0,0,120,0,NA,NA,3,NA,0.05,Yes,0,0,0.05,0,0.05,0,0,0.05,0,0.05,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,55,Tube well,Deep Tube well,Owned by individual farmer,WARD-10,32.4,Others,Male,Up to 2013-2014,106.68,158.7,NA,650,40000,100000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,10,0,0,120,0,NA,NA,9,NA,6.08,Yes,0,0,6.08,0,6.08,0,0,6.08,0,6.08,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,56,Tube well,Deep Tube well,Owned by individual farmer,KARITHODE,32.4,Others,Male,During 2014-2015,106.08,158.7,NA,100,40000,100000,0,Own savings,NA,0,0,Temporarily Not in use,1,Mechanical break down,NA,Surface pipe,Submersible pump,Electric,10,0,0,120,0,NA,NA,8,NA,4.05,Yes,0,0,4.05,0,4.05,0,0,4.05,0,4.05,NA,NA,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,64,Tube well,Deep Tube well,Owned by individual farmer,METTAKIL,8.91,OBC,Female,Up to 2013-2014,198.12,158.7,NA,250,65000,150000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,7,0,0,120,0,NA,NA,6,NA,2.43,Yes,0,0,2.43,0,2.43,0,0,2.43,0,2.43,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,91,Tube well,Deep Tube well,Owned by individual farmer,MANATHODE,0.81,OBC,Male,During 2017-2018,259.08,133.3,NA,400,95000,60000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,5,0,0,120,0,NA,NA,5,NA,0.79,Yes,0,0,0.79,0,0.79,0,0,0.79,0,0.79,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,98,Tube well,Deep Tube well,Owned by individual farmer,CHEMMANNOR,2.025,OBC,Male,During 2014-2015,259.08,133.3,NA,100,90000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,5,0,0,120,0,NA,NA,7,NA,1.98,Yes,0,0,1.98,0,1.98,0,0,1.98,0,1.98,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,103,Tube well,Deep Tube well,Owned by individual farmer,MAATTUTHAVALAM,4.05,OBC,Male,During 2015-2016,106.68,133.3,NA,100,38000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,7,NA,2.43,Yes,0,0,2.43,0,2.43,0,0,2.43,0,2.43,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,104,Tube well,Deep Tube well,Owned by individual farmer,MAATTUTHARVALAM,4.05,OBC,Male,During 2015-2016,167.64,133.3,NA,100,60000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,4,NA,1.62,Yes,0,0,1.62,0,1.62,0,0,1.62,0,1.62,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,105,Tube well,Deep Tube well,Owned by individual farmer,MAATTNTNAVALAM,1.62,Others,Male,During 2014-2015,107.64,133.3,NA,100,60000,30000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,5,NA,1.58,Yes,0,0,1.58,0,1.58,0,0,1.58,0,1.58,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,106,Tube well,Deep Tube well,Owned by individual farmer,MAATTNTHAVALAM,4.25,Others,Male,Up to 2013-2014,154.4,133.3,NA,100,50000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,6,NA,2.39,Yes,0,0,2.39,0,2.39,0,0,2.39,0,2.39,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,107,Tube well,Deep Tube well,Owned by individual farmer,MAATUTHAVAKLAM,4.25,Others,Male,Up to 2013-2014,152.4,133.3,NA,400,50000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,5,NA,1.82,Yes,0,0,1.82,0,1.82,0,0,1.82,0,1.82,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,108,Tube well,Deep Tube well,Owned by individual farmer,MATHUTHAVALAM,16.2,OBC,Male,During 2014-2015,152.4,133.3,NA,200,55000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,9,NA,6.08,Yes,0,0,6.08,0,6.08,0,0,6.08,0,6.08,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,109,Tube well,Deep Tube well,Owned by individual farmer,MAATUTHAVALAM,16.2,OBC,Male,During 2014-2015,152,133.3,NA,300,55000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,9,NA,6.08,Yes,0,0,6.08,0,6.08,0,0,6.08,0,6.08,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,110,Tube well,Deep Tube well,Owned by individual farmer,MAATHUTHAVALAM,16.2,OBC,Male,During 2014-2015,152.4,133.3,NA,300,55000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,7,NA,4.05,Yes,0,0,4.05,0,4.05,0,0,4.05,0,4.05,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,111,Tube well,Deep Tube well,Owned by individual farmer,CHAPPATHU,1.215,Others,Male,During 2015-2016,228.6,133.3,NA,100,80000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,4,NA,1.17,Yes,0,0,1.17,0,1.17,0,0,1.17,0,1.17,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,112,Tube well,Deep Tube well,Owned by individual farmer,UDUMBUCHOLA,2.43,OBC,Male,During 2015-2016,228.6,133.3,NA,100,80000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,7,NA,2.39,Yes,0,0,2.39,0,2.39,0,0,2.39,0,2.39,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KASARGOD,PARAPPA,PANATHADY,19,Tube well,Deep Tube well,Owned by individual farmer,Mylatty,1.821,Others,Male,During 2017-2018,96,150,NA,150,100000,25000,2500,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,1,NA,0.6,Yes,0,0,0.6,0,0.6,0,0,0.6,0,0.6,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,KASARGOD,PARAPPA,PANATHADY,42,Tube well,Deep Tube well,Owned by individual farmer,Prantharakavu,2.226,Others,Male,During 2015-2016,75,150,NA,200,80000,22000,2500,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,90,0,NA,NA,2,NA,1,Yes,0,0,1,0,1,0,0,1,0,1,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,KUTTIPURAM,IRIMBILEEYAM,55,Tube well,Deep Tube well,Owned by individual farmer,IRIMBILIYUM,1.618,Others,Male,Up to 2013-2014,91.44,152.4,NA,72,0,22430,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,25,0,50,0,1,NA,5,NA,1.62,Yes,0.02,0,1.6,0,1.62,0.02,0,1.6,0,1.62,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,PERUMPADAPPU,ALANCODE,117,Tube well,Deep Tube well,Owned by individual farmer,KIZHIKKARA,1.055,OBC,Male,Up to 2013-2014,80,110,NA,50,60000,200000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,5.5,0,0,98,0,NA,NA,1,NA,0.95,Yes,0,0,0.95,0,0.95,0,0,0.95,0,0.95,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,PERUMPADAPPU,ALANCODE,118,Tube well,Deep Tube well,Owned by individual farmer,KAKKIDIPPURAM,0.8,OBC,Male,Up to 2013-2014,80,2.5,NA,30,40000,29000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5.5,0,0,79,0,NA,NA,1,NA,0.45,Yes,0,0,0.45,0,0.45,0,0,0.45,0,0.45,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,MALAPPURAM,PERUMPADAPPU,ALANCODE,164,Tube well,Deep Tube well,Owned by individual farmer,PAVITTAPURAM,0.324,OBC,Male,Up to 2013-2014,85,110,NA,25,75000,40000,0,Money lender,NA,6000,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Centrifugal Pump,Electric,5.5,0,0,77,0,NA,NA,1,NA,0.29,Yes,0,0,0.29,0,0.29,0,0,0.29,0,0.29,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,1,Tube well,Deep Tube well,Owned by individual farmer,NAMARI,2.349,OBC,Male,Up to 2013-2014,121.92,152.4,NA,200,50000,70000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,5,NA,1.22,Yes,0,0,1.22,0,1.22,0,0,1.22,0,1.22,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,20,Tube well,Deep Tube well,Owned by individual farmer,PARATHODE,34.83,Others,Male,Up to 2013-2014,121.92,100,NA,100,30000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,10,0,0,120,0,NA,NA,6,NA,3.24,Yes,0,0,3.24,0,3.24,0,0,3.24,0,3.24,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,22,Tube well,Deep Tube well,Owned by individual farmer,PARATHODE,1.029,Others,Male,During 2017-2018,259.08,165,NA,50,100000,150000,0,Own savings,Money lender,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,7.5,0,0,120,0,NA,NA,6,NA,1.01,Yes,0,0,1.01,0,1.01,0,0,1.01,0,1.01,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,24,Tube well,Deep Tube well,Owned by individual farmer,PARATHODE,2.025,Others,Male,During 2017-2018,280.42,165,NA,150,100000,200000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,7.5,0,0,120,0,NA,NA,5,NA,1.01,Yes,0,0,1.01,0,1.01,0,0,1.01,0,1.01,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,25,Tube well,Deep Tube well,Owned by individual farmer,PARATHODE,0.88,Others,Male,During 2017-2018,164.59,165,NA,100,80000,200000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,7.5,0,0,120,0,NA,NA,4,NA,0.86,Yes,0,0,0.86,0,0.86,0,0,0.86,0,0.86,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,29,Tube well,Deep Tube well,Owned by individual farmer,PARATHODE,3.038,Others,Male,During 2014-2015,289.56,133.3,NA,100,10000,5000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,7.5,0,0,120,0,NA,NA,5,NA,1.01,Yes,0,0,1.01,0,1.01,0,0,1.01,0,1.01,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,46,Tube well,Deep Tube well,Owned by individual farmer,ASHOKAVANAM,0.203,Others,Male,During 2016-2017,137.16,158.7,NA,50,50000,40000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,100,0,NA,NA,1,NA,0.18,Yes,0,0,0.18,0,0.18,0,0,0.18,0,0.18,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,50,Tube well,Deep Tube well,Owned by individual farmer,KARITHODE,1.62,Others,Male,During 2014-2015,259.08,158.7,NA,100,95000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,3,NA,0.81,Yes,0,0,0.81,0,0.81,0,0,0.81,0,0.81,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,59,Tube well,Deep Tube well,Owned by individual farmer,MAILADNMPARA,3.24,Others,Male,During 2016-2017,121.92,158.7,NA,500,45000,85000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,7.5,0,0,120,0,NA,NA,3,NA,0.81,Yes,0,0,0.81,0,0.81,0,0,0.81,0,0.81,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,65,Tube well,Deep Tube well,Owned by individual farmer,METTAKIL,8.91,OBC,Female,Up to 2013-2014,176.78,158.7,NA,275,60000,150000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Electric,10,0,0,120,0,NA,NA,6,NA,2.43,Yes,0,0,2.43,0,2.43,0,0,2.43,0,2.43,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,66,Tube well,Deep Tube well,Owned by individual farmer,METTAKIL,8.91,OBC,Female,Up to 2013-2014,198.12,158.7,NA,300,65000,170000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Sprinkler,Submersible pump,Diesel,10,0,0,120,0,NA,NA,7,NA,2.43,Yes,0,0,2.43,0,2.43,0,0,2.43,0,2.43,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,73,Tube well,Deep Tube well,Owned by individual farmer,VALLARACKANPARA,1.823,OBC,Male,Up to 2013-2014,305,158,NA,100,110000,300000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,10,0,0,120,0,NA,NA,4,NA,1.42,Yes,0,0,1.42,0,1.42,0,0,1.42,0,1.42,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,74,Tube well,Deep Tube well,Owned by individual farmer,VALLARACKANPARA,3.24,OBC,Male,Up to 2013-2014,305,158.7,NA,250,110000,300000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,10,0,0,120,0,NA,NA,8,NA,3.12,Yes,0,0,3.12,0,3.12,0,0,3.12,0,3.12,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
KERALA,IDUKKI,NEDUMKANDAM,UDUMBANCHOLA,76,Tube well,Deep Tube well,Owned by individual farmer,VALLARACKANPARA,0.81,OBC,Male,During 2017-2018,167.64,158.7,NA,100,65000,50000,0,Own savings,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,0,0,120,0,NA,NA,2,NA,0.41,Yes,0,0,0.41,0,0.41,0,0,0.41,0,0.41,NA,No,NA,NA,NA,NA,No,NA,Deep Tube well
